mass No Yp H2/H He3/H Li7/H Li6/H Be7/H 
7.01 4 2.452e-01 2.228e-05 9.966e-06 5.991e-10 9.719e-15 5.729e-10 
7.11 1 2.470e-01 2.380e-05 1.020e-05 5.606e-10 1.047e-14 5.327e-10 
7.11 2 2.462e-01 2.323e-05 1.011e-05 5.746e-10 1.019e-14 5.473e-10 
7.11 3 2.463e-01 2.325e-05 1.011e-05 5.741e-10 1.019e-14 5.468e-10 
7.11 4 2.453e-01 2.231e-05 9.972e-06 5.981e-10 9.737e-15 5.718e-10 
7.21 1 2.470e-01 2.381e-05 1.021e-05 5.603e-10 1.048e-14 5.324e-10 
7.21 2 2.463e-01 2.326e-05 1.011e-05 5.740e-10 1.020e-14 5.467e-10 
7.21 3 2.463e-01 2.327e-05 1.012e-05 5.735e-10 1.021e-14 5.462e-10 
7.21 4 2.453e-01 2.235e-05 9.978e-06 5.971e-10 9.755e-15 5.708e-10 
7.31 1 2.470e-01 2.382e-05 1.021e-05 5.600e-10 1.048e-14 5.320e-10 
7.31 2 2.463e-01 2.328e-05 1.012e-05 5.734e-10 1.021e-14 5.460e-10 
7.31 3 2.463e-01 2.330e-05 1.012e-05 5.729e-10 1.022e-14 5.456e-10 
7.31 4 2.453e-01 2.240e-05 9.977e-06 5.962e-10 9.780e-15 5.699e-10 
7.41 1 2.470e-01 2.384e-05 1.021e-05 5.597e-10 1.049e-14 5.317e-10 
7.41 2 2.463e-01 2.331e-05 1.012e-05 5.728e-10 1.022e-14 5.454e-10 
7.41 3 2.464e-01 2.333e-05 1.012e-05 5.724e-10 1.023e-14 5.450e-10 
7.41 4 2.454e-01 2.244e-05 9.982e-06 5.953e-10 9.798e-15 5.688e-10 
7.51 1 2.471e-01 2.385e-05 1.021e-05 5.593e-10 1.050e-14 5.314e-10 
7.51 2 2.464e-01 2.333e-05 1.012e-05 5.722e-10 1.023e-14 5.448e-10 
7.51 3 2.464e-01 2.335e-05 1.012e-05 5.718e-10 1.024e-14 5.445e-10 
7.51 4 2.454e-01 2.247e-05 9.988e-06 5.943e-10 9.815e-15 5.678e-10 
7.61 1 2.471e-01 2.386e-05 1.021e-05 5.590e-10 1.051e-14 5.310e-10 
7.61 2 2.464e-01 2.336e-05 1.013e-05 5.716e-10 1.025e-14 5.442e-10 
7.61 3 2.464e-01 2.337e-05 1.013e-05 5.713e-10 1.026e-14 5.439e-10 
7.61 4 2.455e-01 2.251e-05 9.994e-06 5.933e-10 9.833e-15 5.668e-10 
7.71 1 2.471e-01 2.388e-05 1.022e-05 5.587e-10 1.051e-14 5.307e-10 
7.71 2 2.464e-01 2.338e-05 1.013e-05 5.710e-10 1.026e-14 5.436e-10 
7.71 3 2.464e-01 2.339e-05 1.013e-05 5.707e-10 1.027e-14 5.433e-10 
7.71 4 2.455e-01 2.254e-05 1.000e-05 5.924e-10 9.850e-15 5.659e-10 
7.81 1 2.471e-01 2.389e-05 1.022e-05 5.584e-10 1.052e-14 5.304e-10 
7.81 2 2.465e-01 2.340e-05 1.013e-05 5.705e-10 1.027e-14 5.431e-10 
7.81 3 2.465e-01 2.342e-05 1.014e-05 5.702e-10 1.028e-14 5.427e-10 
7.81 4 2.456e-01 2.258e-05 1.001e-05 5.915e-10 9.868e-15 5.649e-10 
7.91 1 2.471e-01 2.390e-05 1.022e-05 5.581e-10 1.053e-14 5.301e-10 
7.91 2 2.465e-01 2.343e-05 1.014e-05 5.699e-10 1.028e-14 5.425e-10 
7.91 3 2.465e-01 2.344e-05 1.014e-05 5.696e-10 1.029e-14 5.422e-10 
7.91 4 2.456e-01 2.261e-05 1.001e-05 5.905e-10 9.885e-15 5.639e-10 
8.01 1 2.472e-01 2.391e-05 1.022e-05 5.578e-10 1.053e-14 5.298e-10 
8.01 2 2.465e-01 2.345e-05 1.014e-05 5.694e-10 1.029e-14 5.419e-10 
8.01 3 2.465e-01 2.346e-05 1.014e-05 5.691e-10 1.030e-14 5.416e-10 
8.01 4 2.456e-01 2.265e-05 1.002e-05 5.896e-10 9.902e-15 5.629e-10 
8.11 1 2.472e-01 2.393e-05 1.022e-05 5.575e-10 1.054e-14 5.295e-10 
8.11 2 2.466e-01 2.347e-05 1.014e-05 5.688e-10 1.031e-14 5.413e-10 
8.11 3 2.466e-01 2.348e-05 1.015e-05 5.686e-10 1.031e-14 5.411e-10 
8.11 4 2.457e-01 2.268e-05 1.002e-05 5.887e-10 9.918e-15 5.620e-10 
8.21 1 2.472e-01 2.394e-05 1.023e-05 5.573e-10 1.054e-14 5.292e-10 
8.21 2 2.466e-01 2.349e-05 1.015e-05 5.683e-10 1.032e-14 5.408e-10 
8.21 3 2.466e-01 2.350e-05 1.015e-05 5.681e-10 1.032e-14 5.405e-10 
8.21 4 2.457e-01 2.272e-05 1.003e-05 5.878e-10 9.935e-15 5.610e-10 
8.31 1 2.472e-01 2.395e-05 1.023e-05 5.570e-10 1.055e-14 5.289e-10 
8.31 2 2.466e-01 2.351e-05 1.015e-05 5.678e-10 1.033e-14 5.402e-10 
8.31 3 2.466e-01 2.352e-05 1.015e-05 5.676e-10 1.033e-14 5.400e-10 
8.31 4 2.458e-01 2.275e-05 1.003e-05 5.869e-10 9.951e-15 5.601e-10 
8.41 1 2.472e-01 2.396e-05 1.023e-05 5.567e-10 1.055e-14 5.286e-10 
8.41 2 2.466e-01 2.353e-05 1.015e-05 5.673e-10 1.034e-14 5.397e-10 
8.41 3 2.467e-01 2.354e-05 1.016e-05 5.671e-10 1.034e-14 5.395e-10 
8.41 4 2.458e-01 2.278e-05 1.004e-05 5.860e-10 9.968e-15 5.592e-10 
8.51 1 2.472e-01 2.397e-05 1.023e-05 5.565e-10 1.056e-14 5.284e-10 
8.51 2 2.467e-01 2.355e-05 1.016e-05 5.668e-10 1.035e-14 5.392e-10 
8.51 3 2.467e-01 2.356e-05 1.016e-05 5.666e-10 1.035e-14 5.389e-10 
8.51 4 2.458e-01 2.281e-05 1.004e-05 5.852e-10 9.984e-15 5.583e-10 
8.61 1 2.473e-01 2.398e-05 1.024e-05 5.562e-10 1.057e-14 5.281e-10 
8.61 2 2.467e-01 2.357e-05 1.016e-05 5.663e-10 1.036e-14 5.386e-10 
8.61 3 2.467e-01 2.358e-05 1.016e-05 5.661e-10 1.036e-14 5.384e-10 
8.61 4 2.459e-01 2.285e-05 1.005e-05 5.843e-10 1.000e-14 5.574e-10 
8.71 1 2.473e-01 2.399e-05 1.024e-05 5.560e-10 1.057e-14 5.278e-10 
8.71 2 2.467e-01 2.359e-05 1.016e-05 5.658e-10 1.037e-14 5.381e-10 
8.71 3 2.467e-01 2.360e-05 1.017e-05 5.656e-10 1.037e-14 5.379e-10 
8.71 4 2.459e-01 2.289e-05 1.005e-05 5.836e-10 1.002e-14 5.566e-10 
8.81 1 2.473e-01 2.403e-05 1.023e-05 5.551e-10 1.059e-14 5.270e-10 
8.81 2 2.468e-01 2.361e-05 1.017e-05 5.653e-10 1.038e-14 5.376e-10 
8.81 3 2.468e-01 2.362e-05 1.017e-05 5.651e-10 1.038e-14 5.374e-10 
8.81 4 2.460e-01 2.292e-05 1.006e-05 5.827e-10 1.004e-14 5.558e-10 
8.91 1 2.473e-01 2.404e-05 1.024e-05 5.549e-10 1.060e-14 5.267e-10 
8.91 2 2.468e-01 2.363e-05 1.017e-05 5.648e-10 1.039e-14 5.371e-10 
8.91 3 2.468e-01 2.364e-05 1.017e-05 5.647e-10 1.039e-14 5.369e-10 
8.91 4 2.460e-01 2.295e-05 1.006e-05 5.819e-10 1.005e-14 5.549e-10 
9.01 1 2.473e-01 2.405e-05 1.024e-05 5.547e-10 1.060e-14 5.265e-10 
9.01 2 2.468e-01 2.365e-05 1.017e-05 5.644e-10 1.040e-14 5.366e-10 
9.01 3 2.468e-01 2.366e-05 1.018e-05 5.642e-10 1.040e-14 5.365e-10 
9.01 4 2.460e-01 2.299e-05 1.006e-05 5.812e-10 1.007e-14 5.542e-10 
9.11 1 2.473e-01 2.406e-05 1.024e-05 5.545e-10 1.061e-14 5.262e-10 
9.11 2 2.468e-01 2.367e-05 1.018e-05 5.639e-10 1.041e-14 5.362e-10 
9.11 3 2.468e-01 2.368e-05 1.018e-05 5.638e-10 1.041e-14 5.360e-10 
9.11 4 2.461e-01 2.302e-05 1.007e-05 5.804e-10 1.009e-14 5.533e-10 
9.21 1 2.474e-01 2.407e-05 1.024e-05 5.542e-10 1.061e-14 5.260e-10 
9.21 2 2.469e-01 2.369e-05 1.018e-05 5.635e-10 1.042e-14 5.357e-10 
9.21 3 2.469e-01 2.369e-05 1.018e-05 5.633e-10 1.042e-14 5.356e-10 
9.21 4 2.461e-01 2.305e-05 1.007e-05 5.796e-10 1.010e-14 5.525e-10 
9.31 1 2.474e-01 2.408e-05 1.024e-05 5.540e-10 1.061e-14 5.258e-10 
9.31 2 2.469e-01 2.371e-05 1.018e-05 5.630e-10 1.043e-14 5.352e-10 
9.31 3 2.469e-01 2.371e-05 1.018e-05 5.629e-10 1.043e-14 5.351e-10 
9.31 4 2.461e-01 2.308e-05 1.008e-05 5.789e-10 1.011e-14 5.517e-10 
9.41 1 2.474e-01 2.409e-05 1.024e-05 5.538e-10 1.062e-14 5.256e-10 
9.41 2 2.469e-01 2.372e-05 1.019e-05 5.626e-10 1.043e-14 5.348e-10 
9.41 3 2.469e-01 2.373e-05 1.019e-05 5.625e-10 1.044e-14 5.347e-10 
9.41 4 2.462e-01 2.311e-05 1.008e-05 5.781e-10 1.013e-14 5.509e-10 
9.51 1 2.474e-01 2.410e-05 1.025e-05 5.536e-10 1.062e-14 5.253e-10 
9.51 2 2.469e-01 2.374e-05 1.019e-05 5.622e-10 1.044e-14 5.344e-10 
9.51 3 2.469e-01 2.375e-05 1.019e-05 5.621e-10 1.045e-14 5.343e-10 
9.51 4 2.462e-01 2.314e-05 1.009e-05 5.773e-10 1.014e-14 5.501e-10 
9.61 1 2.474e-01 2.407e-05 1.025e-05 5.540e-10 1.062e-14 5.257e-10 
9.61 2 2.469e-01 2.376e-05 1.019e-05 5.618e-10 1.045e-14 5.340e-10 
9.61 3 2.470e-01 2.376e-05 1.019e-05 5.617e-10 1.045e-14 5.338e-10 
9.61 4 2.462e-01 2.317e-05 1.009e-05 5.766e-10 1.016e-14 5.493e-10 
9.71 1 2.474e-01 2.408e-05 1.026e-05 5.538e-10 1.062e-14 5.255e-10 
9.71 2 2.470e-01 2.377e-05 1.019e-05 5.614e-10 1.046e-14 5.336e-10 
9.71 3 2.470e-01 2.378e-05 1.019e-05 5.613e-10 1.046e-14 5.334e-10 
9.71 4 2.463e-01 2.320e-05 1.010e-05 5.759e-10 1.017e-14 5.486e-10 
9.81 1 2.474e-01 2.409e-05 1.026e-05 5.536e-10 1.062e-14 5.253e-10 
9.81 2 2.470e-01 2.379e-05 1.020e-05 5.610e-10 1.047e-14 5.332e-10 
9.81 3 2.470e-01 2.379e-05 1.020e-05 5.609e-10 1.047e-14 5.330e-10 
9.81 4 2.463e-01 2.322e-05 1.010e-05 5.751e-10 1.019e-14 5.478e-10 
9.91 1 2.474e-01 2.410e-05 1.026e-05 5.534e-10 1.063e-14 5.251e-10 
9.91 2 2.470e-01 2.380e-05 1.020e-05 5.607e-10 1.048e-14 5.328e-10 
9.91 3 2.470e-01 2.381e-05 1.020e-05 5.606e-10 1.048e-14 5.327e-10 
9.91 4 2.463e-01 2.325e-05 1.011e-05 5.744e-10 1.020e-14 5.471e-10 
10.01 1 2.475e-01 2.411e-05 1.026e-05 5.532e-10 1.063e-14 5.249e-10 
10.01 2 2.470e-01 2.382e-05 1.020e-05 5.603e-10 1.048e-14 5.324e-10 
10.01 3 2.470e-01 2.382e-05 1.020e-05 5.602e-10 1.048e-14 5.323e-10 
10.01 4 2.464e-01 2.328e-05 1.011e-05 5.737e-10 1.021e-14 5.463e-10 
10.11 1 2.475e-01 2.412e-05 1.026e-05 5.530e-10 1.064e-14 5.247e-10 
10.11 2 2.471e-01 2.383e-05 1.021e-05 5.599e-10 1.049e-14 5.320e-10 
10.11 3 2.471e-01 2.384e-05 1.021e-05 5.599e-10 1.049e-14 5.319e-10 
10.11 4 2.464e-01 2.330e-05 1.012e-05 5.731e-10 1.023e-14 5.456e-10 
10.21 1 2.475e-01 2.412e-05 1.026e-05 5.528e-10 1.064e-14 5.245e-10 
10.21 2 2.471e-01 2.385e-05 1.021e-05 5.596e-10 1.050e-14 5.316e-10 
10.21 3 2.471e-01 2.385e-05 1.021e-05 5.595e-10 1.050e-14 5.315e-10 
10.21 4 2.464e-01 2.333e-05 1.012e-05 5.724e-10 1.024e-14 5.449e-10 
10.31 1 2.475e-01 2.413e-05 1.026e-05 5.526e-10 1.064e-14 5.243e-10 
10.31 2 2.471e-01 2.386e-05 1.021e-05 5.592e-10 1.051e-14 5.313e-10 
10.31 3 2.471e-01 2.386e-05 1.021e-05 5.592e-10 1.051e-14 5.312e-10 
10.31 4 2.465e-01 2.336e-05 1.013e-05 5.717e-10 1.025e-14 5.442e-10 
10.41 1 2.475e-01 2.414e-05 1.027e-05 5.525e-10 1.065e-14 5.241e-10 
10.41 2 2.471e-01 2.388e-05 1.021e-05 5.589e-10 1.051e-14 5.309e-10 
10.41 3 2.471e-01 2.388e-05 1.021e-05 5.588e-10 1.051e-14 5.308e-10 
10.41 4 2.465e-01 2.338e-05 1.013e-05 5.711e-10 1.026e-14 5.435e-10 
10.51 1 2.475e-01 2.415e-05 1.027e-05 5.523e-10 1.065e-14 5.239e-10 
10.51 2 2.471e-01 2.389e-05 1.022e-05 5.586e-10 1.052e-14 5.305e-10 
10.51 3 2.471e-01 2.389e-05 1.022e-05 5.585e-10 1.052e-14 5.305e-10 
10.51 4 2.465e-01 2.341e-05 1.013e-05 5.704e-10 1.028e-14 5.429e-10 
10.61 1 2.475e-01 2.415e-05 1.027e-05 5.521e-10 1.066e-14 5.237e-10 
10.61 2 2.472e-01 2.390e-05 1.022e-05 5.582e-10 1.053e-14 5.302e-10 
10.61 3 2.472e-01 2.390e-05 1.022e-05 5.582e-10 1.053e-14 5.301e-10 
10.61 4 2.466e-01 2.343e-05 1.014e-05 5.698e-10 1.029e-14 5.422e-10 
10.71 1 2.475e-01 2.416e-05 1.027e-05 5.519e-10 1.066e-14 5.236e-10 
10.71 2 2.472e-01 2.392e-05 1.022e-05 5.579e-10 1.053e-14 5.299e-10 
10.71 3 2.472e-01 2.392e-05 1.022e-05 5.579e-10 1.053e-14 5.298e-10 
10.71 4 2.466e-01 2.345e-05 1.014e-05 5.692e-10 1.030e-14 5.416e-10 
10.81 1 2.475e-01 2.417e-05 1.027e-05 5.518e-10 1.066e-14 5.234e-10 
10.81 2 2.472e-01 2.393e-05 1.022e-05 5.576e-10 1.054e-14 5.295e-10 
10.81 3 2.472e-01 2.393e-05 1.022e-05 5.576e-10 1.054e-14 5.295e-10 
10.81 4 2.466e-01 2.348e-05 1.015e-05 5.686e-10 1.031e-14 5.410e-10 
10.91 1 2.476e-01 2.417e-05 1.027e-05 5.516e-10 1.067e-14 5.232e-10 
10.91 2 2.472e-01 2.394e-05 1.023e-05 5.573e-10 1.055e-14 5.292e-10 
10.91 3 2.472e-01 2.394e-05 1.023e-05 5.573e-10 1.055e-14 5.292e-10 
10.91 4 2.466e-01 2.350e-05 1.015e-05 5.681e-10 1.032e-14 5.404e-10 
11.01 1 2.476e-01 2.418e-05 1.027e-05 5.515e-10 1.067e-14 5.231e-10 
11.01 2 2.472e-01 2.395e-05 1.023e-05 5.570e-10 1.055e-14 5.289e-10 
11.01 3 2.472e-01 2.395e-05 1.023e-05 5.570e-10 1.055e-14 5.288e-10 
11.01 4 2.467e-01 2.353e-05 1.015e-05 5.675e-10 1.034e-14 5.398e-10 
11.11 1 2.476e-01 2.419e-05 1.027e-05 5.513e-10 1.067e-14 5.229e-10 
11.11 2 2.472e-01 2.396e-05 1.023e-05 5.567e-10 1.056e-14 5.286e-10 
11.11 3 2.473e-01 2.397e-05 1.023e-05 5.567e-10 1.056e-14 5.285e-10 
11.11 4 2.467e-01 2.355e-05 1.016e-05 5.669e-10 1.035e-14 5.393e-10 
11.21 1 2.476e-01 2.419e-05 1.028e-05 5.512e-10 1.068e-14 5.227e-10 
11.21 2 2.473e-01 2.398e-05 1.023e-05 5.564e-10 1.056e-14 5.283e-10 
11.21 3 2.473e-01 2.398e-05 1.023e-05 5.564e-10 1.057e-14 5.282e-10 
11.21 4 2.467e-01 2.358e-05 1.016e-05 5.664e-10 1.036e-14 5.388e-10 
11.31 1 2.476e-01 2.420e-05 1.028e-05 5.510e-10 1.068e-14 5.226e-10 
11.31 2 2.473e-01 2.399e-05 1.024e-05 5.561e-10 1.057e-14 5.280e-10 
11.31 3 2.473e-01 2.399e-05 1.024e-05 5.561e-10 1.057e-14 5.280e-10 
11.31 4 2.468e-01 2.360e-05 1.016e-05 5.659e-10 1.037e-14 5.382e-10 
11.41 1 2.476e-01 2.420e-05 1.028e-05 5.509e-10 1.068e-14 5.224e-10 
11.41 2 2.473e-01 2.400e-05 1.024e-05 5.559e-10 1.058e-14 5.277e-10 
11.41 3 2.473e-01 2.400e-05 1.024e-05 5.558e-10 1.058e-14 5.277e-10 
11.41 4 2.468e-01 2.362e-05 1.016e-05 5.654e-10 1.038e-14 5.377e-10 
11.51 1 2.476e-01 2.421e-05 1.028e-05 5.508e-10 1.069e-14 5.223e-10 
11.51 2 2.473e-01 2.401e-05 1.024e-05 5.556e-10 1.058e-14 5.274e-10 
11.51 3 2.473e-01 2.401e-05 1.024e-05 5.556e-10 1.058e-14 5.274e-10 
11.51 4 2.468e-01 2.364e-05 1.017e-05 5.649e-10 1.039e-14 5.372e-10 
11.61 1 2.476e-01 2.422e-05 1.028e-05 5.506e-10 1.069e-14 5.221e-10 
11.61 2 2.473e-01 2.402e-05 1.024e-05 5.553e-10 1.059e-14 5.271e-10 
11.61 3 2.473e-01 2.402e-05 1.024e-05 5.553e-10 1.059e-14 5.271e-10 
11.61 4 2.468e-01 2.366e-05 1.017e-05 5.644e-10 1.040e-14 5.366e-10 
11.71 1 2.476e-01 2.422e-05 1.028e-05 5.505e-10 1.069e-14 5.220e-10 
11.71 2 2.473e-01 2.403e-05 1.024e-05 5.551e-10 1.059e-14 5.269e-10 
11.71 3 2.473e-01 2.403e-05 1.024e-05 5.551e-10 1.059e-14 5.268e-10 
11.71 4 2.469e-01 2.367e-05 1.018e-05 5.639e-10 1.041e-14 5.361e-10 
11.81 1 2.476e-01 2.423e-05 1.028e-05 5.504e-10 1.069e-14 5.219e-10 
11.81 2 2.474e-01 2.404e-05 1.025e-05 5.548e-10 1.060e-14 5.266e-10 
11.81 3 2.474e-01 2.404e-05 1.025e-05 5.548e-10 1.060e-14 5.266e-10 
11.81 4 2.469e-01 2.369e-05 1.018e-05 5.634e-10 1.042e-14 5.356e-10 
11.91 1 2.476e-01 2.423e-05 1.028e-05 5.502e-10 1.070e-14 5.217e-10 
11.91 2 2.474e-01 2.405e-05 1.025e-05 5.546e-10 1.060e-14 5.264e-10 
11.91 3 2.474e-01 2.405e-05 1.025e-05 5.546e-10 1.060e-14 5.263e-10 
11.91 4 2.469e-01 2.371e-05 1.018e-05 5.630e-10 1.043e-14 5.351e-10 
12.01 1 2.477e-01 2.424e-05 1.028e-05 5.501e-10 1.070e-14 5.216e-10 
12.01 2 2.474e-01 2.406e-05 1.025e-05 5.544e-10 1.061e-14 5.261e-10 
12.01 3 2.474e-01 2.406e-05 1.025e-05 5.543e-10 1.061e-14 5.261e-10 
12.01 4 2.469e-01 2.373e-05 1.019e-05 5.625e-10 1.044e-14 5.347e-10 
12.11 1 2.477e-01 2.424e-05 1.029e-05 5.500e-10 1.070e-14 5.215e-10 
12.11 2 2.474e-01 2.407e-05 1.025e-05 5.541e-10 1.061e-14 5.259e-10 
12.11 3 2.474e-01 2.407e-05 1.025e-05 5.541e-10 1.061e-14 5.258e-10 
12.11 4 2.470e-01 2.375e-05 1.019e-05 5.621e-10 1.045e-14 5.342e-10 
12.21 1 2.477e-01 2.425e-05 1.029e-05 5.499e-10 1.070e-14 5.214e-10 
12.21 2 2.474e-01 2.408e-05 1.025e-05 5.539e-10 1.062e-14 5.256e-10 
12.21 3 2.474e-01 2.408e-05 1.025e-05 5.539e-10 1.062e-14 5.256e-10 
12.21 4 2.470e-01 2.377e-05 1.019e-05 5.616e-10 1.046e-14 5.338e-10 
12.31 1 2.477e-01 2.425e-05 1.029e-05 5.498e-10 1.071e-14 5.212e-10 
12.31 2 2.474e-01 2.412e-05 1.025e-05 5.531e-10 1.064e-14 5.248e-10 
12.31 3 2.474e-01 2.412e-05 1.025e-05 5.531e-10 1.064e-14 5.248e-10 
12.31 4 2.470e-01 2.378e-05 1.019e-05 5.612e-10 1.047e-14 5.333e-10 
12.41 1 2.477e-01 2.426e-05 1.029e-05 5.497e-10 1.071e-14 5.211e-10 
12.41 2 2.475e-01 2.413e-05 1.025e-05 5.529e-10 1.064e-14 5.246e-10 
12.41 3 2.475e-01 2.413e-05 1.025e-05 5.529e-10 1.064e-14 5.246e-10 
12.41 4 2.470e-01 2.380e-05 1.020e-05 5.608e-10 1.048e-14 5.329e-10 
12.51 1 2.477e-01 2.426e-05 1.029e-05 5.495e-10 1.071e-14 5.210e-10 
12.51 2 2.475e-01 2.413e-05 1.025e-05 5.527e-10 1.064e-14 5.244e-10 
12.51 3 2.475e-01 2.413e-05 1.025e-05 5.527e-10 1.064e-14 5.244e-10 
12.51 4 2.471e-01 2.382e-05 1.020e-05 5.604e-10 1.048e-14 5.325e-10 
12.61 1 2.477e-01 2.426e-05 1.029e-05 5.494e-10 1.071e-14 5.209e-10 
12.61 2 2.475e-01 2.414e-05 1.026e-05 5.525e-10 1.065e-14 5.242e-10 
12.61 3 2.475e-01 2.414e-05 1.026e-05 5.525e-10 1.065e-14 5.242e-10 
12.61 4 2.471e-01 2.383e-05 1.020e-05 5.600e-10 1.049e-14 5.321e-10 
12.71 1 2.477e-01 2.427e-05 1.029e-05 5.493e-10 1.072e-14 5.208e-10 
12.71 2 2.475e-01 2.415e-05 1.026e-05 5.523e-10 1.065e-14 5.240e-10 
12.71 3 2.475e-01 2.415e-05 1.026e-05 5.523e-10 1.065e-14 5.240e-10 
12.71 4 2.471e-01 2.385e-05 1.021e-05 5.596e-10 1.050e-14 5.317e-10 
12.81 1 2.477e-01 2.427e-05 1.029e-05 5.492e-10 1.072e-14 5.207e-10 
12.81 2 2.475e-01 2.416e-05 1.026e-05 5.521e-10 1.066e-14 5.238e-10 
12.81 3 2.475e-01 2.416e-05 1.026e-05 5.521e-10 1.066e-14 5.237e-10 
12.81 4 2.471e-01 2.386e-05 1.021e-05 5.592e-10 1.051e-14 5.313e-10 
12.91 1 2.477e-01 2.428e-05 1.029e-05 5.491e-10 1.072e-14 5.206e-10 
12.91 2 2.475e-01 2.417e-05 1.026e-05 5.519e-10 1.066e-14 5.236e-10 
12.91 3 2.475e-01 2.417e-05 1.026e-05 5.519e-10 1.066e-14 5.235e-10 
12.91 4 2.471e-01 2.388e-05 1.021e-05 5.589e-10 1.051e-14 5.309e-10 
13.01 1 2.477e-01 2.428e-05 1.029e-05 5.491e-10 1.072e-14 5.205e-10 
13.01 2 2.475e-01 2.415e-05 1.027e-05 5.523e-10 1.065e-14 5.239e-10 
13.01 3 2.475e-01 2.415e-05 1.027e-05 5.522e-10 1.065e-14 5.239e-10 
13.01 4 2.472e-01 2.389e-05 1.022e-05 5.585e-10 1.052e-14 5.305e-10 
13.11 1 2.477e-01 2.429e-05 1.029e-05 5.490e-10 1.073e-14 5.204e-10 
13.11 2 2.475e-01 2.416e-05 1.027e-05 5.521e-10 1.066e-14 5.237e-10 
13.11 3 2.475e-01 2.416e-05 1.027e-05 5.521e-10 1.066e-14 5.237e-10 
13.11 4 2.472e-01 2.391e-05 1.022e-05 5.582e-10 1.053e-14 5.301e-10 
13.21 1 2.477e-01 2.429e-05 1.029e-05 5.489e-10 1.073e-14 5.203e-10 
13.21 2 2.475e-01 2.416e-05 1.027e-05 5.519e-10 1.066e-14 5.235e-10 
13.21 3 2.475e-01 2.416e-05 1.027e-05 5.519e-10 1.066e-14 5.235e-10 
13.21 4 2.472e-01 2.392e-05 1.022e-05 5.578e-10 1.054e-14 5.298e-10 
13.31 1 2.477e-01 2.429e-05 1.030e-05 5.488e-10 1.073e-14 5.202e-10 
13.31 2 2.476e-01 2.417e-05 1.027e-05 5.517e-10 1.066e-14 5.233e-10 
13.31 3 2.476e-01 2.417e-05 1.027e-05 5.517e-10 1.067e-14 5.233e-10 
13.31 4 2.472e-01 2.393e-05 1.022e-05 5.575e-10 1.054e-14 5.294e-10 
13.41 1 2.477e-01 2.430e-05 1.030e-05 5.487e-10 1.073e-14 5.201e-10 
13.41 2 2.476e-01 2.418e-05 1.027e-05 5.516e-10 1.067e-14 5.231e-10 
13.41 3 2.476e-01 2.418e-05 1.027e-05 5.515e-10 1.067e-14 5.231e-10 
13.41 4 2.472e-01 2.395e-05 1.023e-05 5.572e-10 1.055e-14 5.291e-10 
13.51 1 2.477e-01 2.430e-05 1.030e-05 5.486e-10 1.073e-14 5.200e-10 
13.51 2 2.476e-01 2.418e-05 1.027e-05 5.514e-10 1.067e-14 5.230e-10 
13.51 3 2.476e-01 2.418e-05 1.027e-05 5.514e-10 1.067e-14 5.230e-10 
13.51 4 2.473e-01 2.396e-05 1.023e-05 5.568e-10 1.056e-14 5.287e-10 
13.61 1 2.478e-01 2.430e-05 1.030e-05 5.485e-10 1.073e-14 5.200e-10 
13.61 2 2.476e-01 2.419e-05 1.028e-05 5.512e-10 1.068e-14 5.228e-10 
13.61 3 2.476e-01 2.419e-05 1.028e-05 5.512e-10 1.068e-14 5.228e-10 
13.61 4 2.473e-01 2.397e-05 1.023e-05 5.565e-10 1.056e-14 5.284e-10 
13.71 1 2.478e-01 2.431e-05 1.030e-05 5.485e-10 1.074e-14 5.199e-10 
13.71 2 2.476e-01 2.420e-05 1.028e-05 5.511e-10 1.068e-14 5.226e-10 
13.71 3 2.476e-01 2.420e-05 1.028e-05 5.511e-10 1.068e-14 5.226e-10 
13.71 4 2.473e-01 2.399e-05 1.023e-05 5.562e-10 1.057e-14 5.281e-10 
13.81 1 2.478e-01 2.431e-05 1.030e-05 5.484e-10 1.074e-14 5.198e-10 
13.81 2 2.476e-01 2.420e-05 1.028e-05 5.509e-10 1.068e-14 5.225e-10 
13.81 3 2.476e-01 2.420e-05 1.028e-05 5.509e-10 1.068e-14 5.225e-10 
13.81 4 2.473e-01 2.400e-05 1.024e-05 5.559e-10 1.058e-14 5.278e-10 
13.91 1 2.478e-01 2.431e-05 1.030e-05 5.483e-10 1.074e-14 5.197e-10 
13.91 2 2.476e-01 2.421e-05 1.028e-05 5.508e-10 1.069e-14 5.223e-10 
13.91 3 2.476e-01 2.421e-05 1.028e-05 5.508e-10 1.069e-14 5.223e-10 
13.91 4 2.473e-01 2.401e-05 1.024e-05 5.556e-10 1.058e-14 5.275e-10 
14.01 1 2.478e-01 2.432e-05 1.030e-05 5.482e-10 1.074e-14 5.196e-10 
14.01 2 2.476e-01 2.422e-05 1.028e-05 5.506e-10 1.069e-14 5.222e-10 
14.01 3 2.476e-01 2.422e-05 1.028e-05 5.506e-10 1.069e-14 5.222e-10 
14.01 4 2.473e-01 2.402e-05 1.024e-05 5.554e-10 1.059e-14 5.272e-10 
14.11 1 2.478e-01 2.432e-05 1.030e-05 5.482e-10 1.074e-14 5.196e-10 
14.11 2 2.476e-01 2.422e-05 1.028e-05 5.505e-10 1.069e-14 5.220e-10 
14.11 3 2.476e-01 2.422e-05 1.028e-05 5.505e-10 1.069e-14 5.220e-10 
14.11 4 2.474e-01 2.403e-05 1.024e-05 5.551e-10 1.059e-14 5.269e-10 
